word	mesh	match	name	chebi
TCDF	mesh:C063566	NA	NA	NA
Sphingomyelin	mesh:D013109	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Dihydroceramide	mesh:C109343	NA	NA	NA
Sphinganine	mesh:C005682	NA	NA	NA
Serine	mesh:C047902	NA	NA	NA
Palmitoyl	mesh:C032023	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
phosphoethanolamines	mesh:C005448	NA	NA	NA
Sphingomyelin	mesh:D013109	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Ceramide-1-phosphate	mesh:C065576	NA	NA	NA
Sphingomyelin	mesh:D013109	NA	NA	NA
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
glucosylceramide	mesh:D005963	D-glucosyl-N-acylsphingosine	Glucosylceramides	chebi:18368
