word	mesh	match	name	chebi
(S)-Reticuline	NA	(S)-reticuline	(1S)-7-hydroxy-1-(3-hydroxy-4-methoxybenzyl)-6-methoxy-2-methyl-1,2,3,4-tetrahydroisoquinolinium	chebi:57873
Morphine	NA	morphine	17-methyl-7,8-didehydro-4,5alpha-epoxymorphinan-17-ium-3,6alpha-diol	chebi:58097
Codeine	NA	codeine	3-methoxy-17-methyl-7,8-didehydro-4,5alpha-epoxymorphinan-17-ium-6alpha-ol	chebi:57871
Morphinone	NA	morphinone	3-hydroxy-17-methyl-7,8-didehydro-4,5-epoxy-5alpha-morphinan-17-ium-6-one	chebi:57728
Codeinone	NA	codeinone	3-methoxy-17-methyl-7,8-didehydro-4,5alpha-epoxymorphinan-17-ium-6-one	chebi:58473
(R)-Reticuline	NA	(R)-reticuline	(1R)-7-hydroxy-1-(3-hydroxy-4-methoxybenzyl)-6-methoxy-2-methyl-1,2,3,4-tetrahydroisoquinolinium	chebi:58144
Oripavine	NA	oripavine	3-hydroxy-6-methoxy-17-methyl-5alpha-6,7,8,14-tetradehydro-4,5-epoxymorphinan-17-ium	chebi:194499
Neopinone	NA	neopinone	neopinone	chebi:59950
Salutaridine	NA	salutaridine	4-hydroxy-3,6-dimethoxy-17-methyl-5,6,8,14-tetradehydromorphinan-17-ium-7-one	chebi:58061
Salutaridinol	NA	Salutaridinol	3,6-dimethoxy-17-methyl-5,6,8,14-tetradehydromorphinan-4,7alpha-diol	chebi:18373
Thebaine	NA	thebaine	thebaine	chebi:59953
