word	source	identifier
Glucose	MESH	D005947
Aspartate		
Glucose-6-phosphate	MESH	D019298
Myo-inositol	MESH	C572459
Pyruvate	MESH	D011773
Histamine	MESH	D006632
Alanine	MESH	D000409
Glutamate		
Glutamine	MESH	C578860
Xanthine	MESH	D019820
NADP	MESH	D009249
Lactate	MESH	D019344
Formate	MESH	D005561
Proline	MESH	C489032
Taurine	MESH	D013654
Fatty acid	MESH	D005227
2-arachidonoylglycerol	MESH	C094503
CGMP	MESH	C016276
Glycerophosphocholine	MESH	C115178
Acetyl	MESH	C011632
Glycerol	MESH	D005990
Citrate	MESH	C102006
Acetaldehyde	MESH	D000079
Choline	MESH	D002794
Phosphoryl	MESH	C013196
choline	MESH	D002794
Creatine	MESH	D003401
Isocitrate	MESH	D007523
Dimethylglycine	MESH	C025138
Glyoxalate	MESH	C579385
Glycine	MESH	D005998
Phosphocreatine		
Succinate	MESH	D013386
Valine	MESH	C521924
GABA	MESH	D005680
Succinyl-CoA	MESH	C012046
Leucine	MESH	C038361
Isoleucine	MESH	C043801
NMDA		
Acethylcholine		
TCA	MESH	C000589078
Arginine	MESH	D001127
proline	MESH	C489032
Histidine	MESH	C115717
Amino acid	MESH	D000596
Glycerophospholidicholine		
aspartate		
glutamate		
