word	mesh	match	name	chebi
molecule	NA	molecule	NA	chebi:25367
gamma	NA	gamma	photon	chebi:30212
IDE	NA	Ide	6-[2-(4-amino-4-carboxybutyl)-3,5-bis(3-amino-3-carboxypropyl)pyridinium-1-yl]norleucine	chebi:64366
NADPH	NA	NADPH	2'-O-phosphonatoadenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57783
ROS	NA	ROS	NA	chebi:26523
AP1	NA	AP1	NA	chebi:62519
Cxcl10	NA	CXCL10	NA	chebi:138157
ATP	NA	ATP	ATP	chebi:30616
Ach	NA	ACh	2-acetyloxy-N,N,N-trimethylethanaminium	chebi:15355
dsRNA	NA	dsRNA	NA	chebi:67208
AP1	NA	AP1	NA	chebi:62519
RNS	NA	RNS	NA	chebi:62764
ROS	NA	ROS	NA	chebi:26523
proteins	NA	proteins	proteins	chebi:36080
beta	NA	beta	e(-)	chebi:10545
alpha	NA	alpha	helium-4(2+)	chebi:30216
proteins	NA	proteins	proteins	chebi:36080
Beta	NA	beta	e(-)	chebi:10545
beta	NA	beta	e(-)	chebi:10545
CRP	NA	cRP	cyclo(L-arginyl-L-prolyl)	chebi:231491
Nucleus	NA	nucleus	nucleus	chebi:33252
ROS	NA	ROS	NA	chebi:26523
beta	NA	beta	e(-)	chebi:10545
