word	mesh	match	name	chebi
atz	NA	ATZ	dimethyl (3S,8S,9S,12S)-9-benzyl-3,12-di-tert-butyl-8-hydroxy-4,11-dioxo-6-[4-(2-pyridyl)benzyl]-2,5,6,10,13-pentaazatetradecanedioate	chebi:37924
Cyanuric acid	NA	Cyanuric acid	1,3,5-triazine-2,4,6-triol	chebi:38028
Atrazine	NA	atrazine	atrazine	chebi:15930
Ammelide	NA	ammelide	ammelide	chebi:28134
Allophanate	NA	Allophanate	(aminocarbonyl)carbamic acid	chebi:9889
Methane	NA	methane	methane	chebi:16183
COM-S-S-COB	NA	CoM-S-S-CoB	O-phosphono-N-{7-[(2-sulfoethyl)disulfanyl]heptanoyl}-L-threonine	chebi:18209
Methanol	NA	methanol	methanol	chebi:17790
mch	NA	MCH	NA	chebi:88428
Formaldehyde	NA	formaldehyde	formaldehyde	chebi:16842
Urea	NA	urea	urea	chebi:16199
Formate	NA	formate	formate	chebi:15740
