word	mesh	match	name	chebi
Pyrimidine	mesh:C030986	NA	NA	NA
acyl-CoA	mesh:D000214	NA	NA	NA
Ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Unsaturated fatty acids	mesh:D005231	Fatty Acids, Unsaturated	unsaturated fatty acid	chebi:27208
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Mannitol	mesh:D008353	NA	NA	NA
Trehalose	mesh:D014199	Trehalose	alpha,alpha-trehalose	chebi:16551
Glutamate	mesh:D018698	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
