word	mesh	match	name	chebi
Aldoxime	mesh:C023728	acetaldehyde oxime	acetaldehyde oxime	chebi:28465
Indole	mesh:C030374	NA	NA	NA
Glucosinolate	mesh:D005961	Glucosinolates	glucosinolate	chebi:24279
Indolic glucosinolate	mesh:D005961	Glucosinolates	glucosinolate	chebi:24279
Methoxy-indolic glucosinolate	mesh:D005961	Glucosinolates	glucosinolate	chebi:24279
Sulfinyl glucosinolate	mesh:D005961	Glucosinolates	glucosinolate	chebi:24279
glucosinolate	mesh:D005961	Glucosinolates	glucosinolate	chebi:24279
Methionine	mesh:D008715	NA	NA	NA
methionine	mesh:D008715	NA	NA	NA
Tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
