word	mesh	match	name	chebi
DON	NA	DON	3alpha,7alpha,15-trihydroxy-12,13-epoxytrichothec-9-en-8-one	chebi:10022
DON	NA	DON	3alpha,7alpha,15-trihydroxy-12,13-epoxytrichothec-9-en-8-one	chebi:10022
H2O	NA	H2O	H2O	chebi:15377
H2O	NA	H2O	H2O	chebi:15377
H2O	NA	H2O	H2O	chebi:15377
DON	NA	DON	3alpha,7alpha,15-trihydroxy-12,13-epoxytrichothec-9-en-8-one	chebi:10022
DON	NA	DON	3alpha,7alpha,15-trihydroxy-12,13-epoxytrichothec-9-en-8-one	chebi:10022
DON	NA	DON	3alpha,7alpha,15-trihydroxy-12,13-epoxytrichothec-9-en-8-one	chebi:10022
CAMP	NA	cAMP	adenosine 3',5'-(hydrogen phosphate)	chebi:17489
CGMP	NA	cGMP	guanosine 3',5'-(hydrogen phosphate)	chebi:16356
DON	NA	DON	3alpha,7alpha,15-trihydroxy-12,13-epoxytrichothec-9-en-8-one	chebi:10022
