word	mesh	match	name	chebi
aldosterone	mesh:D000450	Aldosterone	aldosterone	chebi:27584
androstenedione	mesh:D000735	Androstenedione	androst-4-ene-3,17-dione	chebi:16422
cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
corticosterone	mesh:D003345	Corticosterone	corticosterone	chebi:16827
11-deoxycortisol	mesh:D003350	Cortodoxone	11-deoxycortisol	chebi:28324
dehydroepiandrosterone	mesh:D003687	Dehydroepiandrosterone	dehydroepiandrosterone	chebi:28689
11-deoxycorticosterone	mesh:D003900	Desoxycorticosterone	11-deoxycorticosterone	chebi:16973
cortisol	mesh:D006854	Hydrocortisone	cortisol	chebi:17650
hydroxypregnenolone	mesh:D006907	17-alpha-Hydroxypregnenolone	17alpha-hydroxypregnenolone	chebi:28750
pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
dihydrotestosterone	mesh:D013196	Dihydrotestosterone	17beta-hydroxy-5alpha-androstan-3-one	chebi:16330
testosterone	mesh:D013739	Testosterone	testosterone	chebi:17347
18-hydroxycorticosterone	mesh:D015069	18-Hydroxycorticosterone	18-hydroxycorticosterone	chebi:16485
17-hydroxyprogesterone	mesh:D019326	17-alpha-Hydroxyprogesterone	17alpha-hydroxyprogesterone	chebi:17252
