word	mesh	match	name	chebi
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
guanine	mesh:D006147	Guanine	guanine	chebi:16235
Tyrosine	NA	NA	NA	NA
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
Tryptophan	NA	NA	NA	NA
aminoacids methionin	mesh:C503860	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
Histamine	mesh:D006632	Histamine	histamine	chebi:18295
Homocarnosine	mesh:C005038	NA	NA	NA
L-Histidine	mesh:C115717	NA	NA	NA
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Carnitine	mesh:D002331	NA	NA	NA
