word	mesh	match	name	chebi
Fatty acid	NA	Fatty acid	fatty acids	chebi:35366
TML	NA	TML	tetramethylplumbane	chebi:30183
Acyl-CoA	NA	Acyl-CoA	NA	chebi:17984
carnitine	NA	CARNITINE	(2R)-3-carboxy-2-hydroxy-N,N,N-trimethylpropan-1-aminium	chebi:39547
acylcarnitine	NA	Acylcarnitine	[(3S)-3-amino-3-carboxypropyl](5'-deoxyadenosin-5'-yl)(methyl)sulfonium	chebi:15414
Glycine	NA	glycine	2-azaniumylacetate	chebi:57305
carnitine	NA	CARNITINE	(2R)-3-carboxy-2-hydroxy-N,N,N-trimethylpropan-1-aminium	chebi:39547
COA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
NAD+	NA	NAD+	adenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	chebi:15846
ACD	NA	Acd	(2S)-2-amino-3-(9-oxo-9,10-dihydroacridin-2-yl)propanoic acid	chebi:195314
butyrobetaine	NA	Butyrobetaine	3-carboxy-N,N,N-trimethylpropan-1-aminium	chebi:1941
Trans-2-enoyl-CoA	NA	trans-2-Enoyl-CoA	NA	chebi:50998
carnitine	NA	CARNITINE	(2R)-3-carboxy-2-hydroxy-N,N,N-trimethylpropan-1-aminium	chebi:39547
ACD	NA	Acd	(2S)-2-amino-3-(9-oxo-9,10-dihydroacridin-2-yl)propanoic acid	chebi:195314
