word	mesh	match	name	chebi
naringenin	mesh:C005273	NA	NA	NA
eriodictyol	mesh:C007619	NA	NA	NA
cyanidin	mesh:C017154	NA	NA	NA
cinnamic acid	mesh:C029010	NA	NA	NA
C-glycosyl flavones	mesh:C043562	NA	NA	NA
pelargonidin	mesh:C066957	NA	NA	NA
Phlobaphenes	mesh:C091603	phlobaphene	phlobaphene	chebi:61197
Phlobaphenes+----apiforol	mesh:C091603	phlobaphene	phlobaphene	chebi:61197
luteoforol	mesh:C431922	3-deoxyleucocyanidin	luteoforol	chebi:27686
afzelechin	mesh:C510796	afzelechin	afzelechin	chebi:2507
Anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
catechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
3-0-glucoside	mesh:D005960	Glucosides	glucoside	chebi:24278
4A 3-0-glucoside	mesh:D005960	Glucosides	glucoside	chebi:24278
phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
quercetin	mesh:D011794	Quercetin	quercetin	chebi:16243
Proanthocyanidins kaempferol	mesh:D044945	Proanthocyanidins	proanthocyanidin	chebi:26267
kaempferol	mesh:D044949	NA	NA	NA
chalcone	mesh:D047188	Chalcones	chalcones	chebi:23086
apigenin	mesh:D047310	Apigenin	apigenin	chebi:18388
luteolin	mesh:D047311	Luteolin	luteolin	chebi:15864
