word	mesh	match	name	chebi
Naringenin	mesh:C005273	NA	NA	NA
Cinnamic acid	mesh:C029010	NA	NA	NA
6-Deoxychalcone	mesh:C040920	NA	NA	NA
Vestitone	mesh:C089075	vestitone	vestitone	chebi:16786
Flavan-3-ol	mesh:C404987	NA	NA	NA
Vestitol	mesh:C515147	vestitol	vestitol	chebi:69088
Anthocyanidin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Anthocyanins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Leucoanthocyanidin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Flavonoids	mesh:D005419	NA	NA	NA
Phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
Quercetin	mesh:D011794	Quercetin	quercetin	chebi:16243
proanthocyanidins	mesh:D044945	Proanthocyanidins	proanthocyanidin	chebi:26267
Flavonols	mesh:D044948	Flavonols	flavonols	chebi:28802
