word	source	identifier
Glucose	MESH	D005947
Pyruvate	MESH	D011773
Fatty acid	MESH	D005227
Ethanol	MESH	D000431
SAcetaldehyde		
Acetaldehyde	MESH	D000079
Fatty acyl-CoA	MESH	D000214
Acetate	MESH	D000085
Nydroxy acyl	MESH	D000214
acyl-CoA	MESH	D000214
Acetyl	MESH	C011632
Acetyl-CoA	MESH	D000105
Acetoacetyl	MESH	C010667
Malate Malate	MESH	D008293
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Isocitrate	MESH	D007523
Glyoxylate	MESH	D006038
Mevalonate	MESH	D008798
Succinate	MESH	D013386
2-Oxoglutarate	MESH	C029743
Citrate Citrate	MESH	C102006
Succinyl-CoA	MESH	C012046
DMAPP	MESH	C043060
FPP	MESH	C039834
squalene	MESH	D013185
