word	mesh	match	name	chebi
Choline	mesh:D002794	Choline	choline	chebi:15354
4-Hydraxyphenyipyruvate	mesh:C082768	NA	NA	NA
rachidonate	NA	NA	NA	NA
L-Dopa	mesh:D007980	Levodopa	L-dopa	chebi:15765
4Maleylacetoacetate	mesh:C082768	NA	NA	NA
2-Methyl-1-hydronypropyl-TPP	mesh:D013835	Thiamine Pyrophosphate	thiamine(1+) diphosphate chloride	chebi:18290
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
13-lodo-L-tyr	mesh:C042696	NA	NA	NA
Adenine	mesh:D000225	Adenine	adenine	chebi:16708
EGlucosykceramide	NA	NA	NA	NA
4-Me-thio-2-osobutanoate	mesh:C000589256	NA	NA	NA
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
2-Methylpropanoy dihydrolipoamide	mesh:C007409	NA	NA	NA
S-Adenosylhomocysl	mesh:D013455	Sulfur	polysulfur	chebi:17909
Diacylglycerol	mesh:D004075	Diglycerides	diglyceride	chebi:18035
Glyceride	mesh:D005989	Glycerides	glyceride	chebi:47778
2-Oeobutyrate	mesh:C021591	NA	NA	NA
Ecystathionine	NA	NA	NA	NA
D-Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
ostathionine	NA	NA	NA	NA
ITPP	mesh:C516441	NA	NA	NA
Glyceraldehyde	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
EHydrowypyruvate	NA	NA	NA	NA
Acetoacetate	mesh:D000090	NA	NA	NA
S-Acetyidihydrolipoamide	mesh:D013455	Sulfur	polysulfur	chebi:17909
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Ala	mesh:C026593	NA	NA	NA
ESuccinyl	NA	NA	NA	NA
Giycerol	NA	NA	NA	NA
EAcetoacetyl	NA	NA	NA	NA
5-Succinylditrydrolipa	mesh:C068492	NA	NA	NA
sn-Glycero-3-P-1-inositol	mesh:C088412	NA	NA	NA
Galactose	mesh:D005690	Galactose	galactose	chebi:28260
Carboxy-1-hydronypropyl-Th	mesh:D013910	Thorium	thorium	chebi:33385
Acetykcholine	NA	NA	NA	NA
Giycerophosphoric acid	mesh:D000596	NA	NA	NA
inositol 3-P	mesh:D007294	Inositol	myo-inositol	chebi:17268
Inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
2-P-D-glycerate	mesh:C509251	NA	NA	NA
Acetyl adenylate	mesh:C017987	5'-acetylphosphoadenosine	acetyl adenylate	chebi:37666
EOxaloacetate	NA	NA	NA	NA
EBetaine aldehyde	mesh:D000447	Aldehydes	aldehyde	chebi:17478
EAcetyl-CoA	mesh:C065987	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Galactosylglycerol	mesh:C025100	isofloridoside	isofloridoside	chebi:147787
Lys	mesh:C026591	NA	NA	NA
5-P-ribosylamine	mesh:C481638	ribosylamine	1-amino-1-deoxyribose	chebi:26568
galactose	mesh:D005690	Galactose	galactose	chebi:28260
GGicNAc-6P	mesh:C098457	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Galactinol	mesh:C013536	NA	NA	NA
Carbamoyl	mesh:D002221	Carbamyl Phosphate	carbamoyl phosphate	chebi:17672
Alanyl	mesh:C508692	NA	NA	NA
Glucosamine	mesh:D005944	Glucosamine	glucosamine	chebi:5417
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
Acetaldehyde	mesh:D000079	Acetaldehyde	acetaldehyde	chebi:15343
Gyceraldehyde 3-P	mesh:D010695	Phlorhizin	phlorizin	chebi:8113
Glycerone P	mesh:C003037	1-palmitoylglycerone 3-phosphate	palmitoyl dihydroxyacetone phosphate	chebi:17868
Carbamoyl4-asp	mesh:C108952	Asp-Asp	aspartyl-aspartic acid	chebi:73446
D-ribose	mesh:D012266	NA	NA	NA
D-Fructose 16-bisp	mesh:D005632	Fructose	fructose	chebi:28757
Sarcosine	mesh:D012521	Sarcosine	sarcosine	chebi:15611
Androstenedione	mesh:D000735	Androstenedione	androst-4-ene-3,17-dione	chebi:16422
Acetyl-asp	mesh:C046967	NA	NA	NA
E-Alanyl-L-arg	mesh:C076685	Arg-Arg	arginylarginine	chebi:73811
NAAG	mesh:C581974	NA	NA	NA
12-DH-5(Me-thiolpent-1-en-3-one )	mesh:C000598416	NA	NA	NA
L-Argininosuccinate	mesh:C042049	NA	NA	NA
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
N Formyl	mesh:C053858	NA	NA	NA
NAAG2	mesh:C581974	NA	NA	NA
Camosine	NA	NA	NA	NA
IDMannose	NA	NA	NA	NA
creatine	mesh:D003401	Creatine	creatine	chebi:16919
5-semialdehyde	mesh:C009338	NA	NA	NA
GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
Creatine	mesh:D003401	Creatine	creatine	chebi:16919
Creatinine	mesh:D003404	Creatinine	creatinine	chebi:16737
Mannose	mesh:D008358	Mannose	D-mannopyranose	chebi:4208
GABA	mesh:D005680	gamma-Aminobutyric Acid	gamma-aminobutyric acid	chebi:16865
DFructose	NA	NA	NA	NA
GDP-mannose	mesh:D006155	Guanosine Diphosphate Mannose	GDP-alpha-D-mannose	chebi:15820
Homocarnosin	NA	NA	NA	NA
Formate	mesh:D005561	NA	NA	NA
DMG	mesh:C060045	NA	NA	NA
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
Polyol	mesh:C029873	NA	NA	NA
carbohydrates	mesh:D002241	Carbohydrates	carbohydrate	chebi:16646
fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Purine	mesh:D011687	Purines	purines	chebi:26401
Pyrimidine	mesh:C030986	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Carbon	mesh:D002244	Carbon	carbon atom	chebi:27594
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Urea	mesh:D014508	Urea	urea	chebi:16199
