word	mesh	match	name	chebi
Phe	NA	PHE	2-amino-3-phenylpropanoic acid	chebi:28044
Phe	NA	PHE	2-amino-3-phenylpropanoic acid	chebi:28044
Flavonoid	NA	flavonoid	NA	chebi:72544
glycosides	NA	glycosides	glycosides	chebi:24400
Flavonoid	NA	flavonoid	NA	chebi:72544
glycosides	NA	glycosides	glycosides	chebi:24400
Flavonoids	NA	flavonoids	NA	chebi:47916
Flavonoids	NA	flavonoids	NA	chebi:47916
CHI	NA	CHI	isocyanatocyclohexane	chebi:136604
Naringenin	NA	NARINGENIN	(2S)-naringenin	chebi:17846
UDP-glucose	NA	UDP-glucose	uridine 5'-[3-D-glucopyranosyl dihydrogen diphosphate]	chebi:18066
Chalcone	NA	Chalcone	1,3-diphenylprop-2-en-1-one	chebi:27618
UDP	NA	UDP	5'-O-[(phosphonatooxy)phosphinato]uridine	chebi:58223
Dihydroquercetin	NA	Dihydroquercetin	(2R,3R)-dihydroquercetin	chebi:17948
Quercetin	NA	quercetin	2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-4-oxo-4-chromen-7-olate	chebi:57694
alcohol	NA	alcohol	ethanol	chebi:16236
alcohol	NA	alcohol	ethanol	chebi:16236
alcohol	NA	alcohol	ethanol	chebi:16236
