word	mesh	match	name	doid
Neuroblastoma	NA	neuroblastoma	neuroblastoma	DOID:769
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
cancer	NA	cancer	cancer	DOID:162
Osteosarcoma	NA	osteosarcoma	osteosarcoma	DOID:3347
cancer	NA	cancer	cancer	DOID:162
Skin cancer	NA	skin cancer	skin cancer	DOID:4159
Esophageal cancer	NA	esophageal cancer	esophageal cancer	DOID:5041
Lung cancer	NA	lung cancer	lung cancer	DOID:1324
Breast cancer	NA	breast cancer	breast cancer	DOID:1612
Liver cancer	NA	liver cancer	liver cancer	DOID:3571
Pancreatic cancer	NA	pancreatic cancer	pancreatic cancer	DOID:1793
Colorectal cancer	NA	colorectal cancer	colorectal cancer	DOID:9256
Ovarian cancer	NA	ovarian cancer	ovarian cancer	DOID:2394
Cervical cancer	NA	cervical cancer	cervical cancer	DOID:4362
Prostate cancer	NA	prostate cancer	prostate cancer	DOID:10283
Hematologic cancer	NA	hematologic cancer	hematologic cancer	DOID:2531
