word	mesh	match	name	chebi
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
THI4-Cys	mesh:C000591710	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
THI4-DHAla	mesh:C000591710	NA	NA	NA
phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
tyrosine	NA	NA	NA	NA
trans-cinnamate	mesh:C025385	Methyl cinnamate	methyl cinnamate	chebi:6857
thiazole	mesh:D013844	Thiazoles	thiazoles	chebi:48901
phosphate	mesh:D010710	NA	NA	NA
sucrose-6P	mesh:D013395	Sucrose	sucrose	chebi:17992
sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
fructose-6P	mesh:D005632	Fructose	fructose	chebi:28757
fructose	mesh:D005632	Fructose	fructose	chebi:28757
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
fructose-1,68P	mesh:D005632	Fructose	fructose	chebi:28757
PADP	mesh:C035869	NA	NA	NA
