word	mesh	match	name	chebi
3-ketosphinganine	mesh:C002882	NA	NA	NA
Sphinganine	mesh:C005682	NA	NA	NA
Dihydroceramide	mesh:C109343	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Ceramide-1-P	mesh:D002518	Ceramides	ceramide	chebi:17761
Palmitoyl-CoA	mesh:D010171	Palmitoyl Coenzyme A	palmitoyl-CoA	chebi:15525
Serine	mesh:D012694	Serine	L-serine	chebi:17115
Serine palmitoyl	mesh:D012694	Serine	L-serine	chebi:17115
Sphingomyelin	mesh:D013109	NA	NA	NA
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Sphingosine-1-P	mesh:D013110	Sphingosine	sphingosine	chebi:16393
