word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Phosphoenolpyruvate	mesh:D010728	Phosphoenolpyruvate	phosphoenolpyruvate	chebi:18021
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Acetoin	mesh:D000093	Acetoin	acetoin	chebi:15688
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
Pyruvate	mesh:D011773	NA	NA	NA
2,3-Butanediol	mesh:C026978	NA	NA	NA
Acetolactate	mesh:C006359	NA	NA	NA
Diacetyl	mesh:D003931	Diacetyl	butane-2,3-dione	chebi:16583
