word	mesh	match	name	chebi
validamycin	mesh:C003749	validamycins	validamycins	chebi:83745
6-phosphogluconate	mesh:C008884	NA	NA	NA
6-Phospho-D-gluconate	mesh:C030691	NA	NA	NA
ribose 5-phosphate	mesh:C031626	ribose phosphate	ribose-5-phosphate	chebi:26562
D-Ribulose 5-P	mesh:C100182	NA	NA	NA
2-epi-5-epi-valiolone	mesh:C433384	5-epi-valiolone	5-epi-(6-(2)H2)valiolone	chebi:84361
3-dehydroquinate	mesh:C474477	NA	NA	NA
salbostatin	mesh:C532922	NA	NA	NA
aminoglycosides	mesh:D000617	Aminoglycosides	aminoglycoside	chebi:47779
butirosin	mesh:D002076	NA	NA	NA
flavonoids	mesh:D005419	NA	NA	NA
folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
B-D-Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
gentamycin	mesh:D005839	Gentamicins	gentamycin	chebi:17833
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
D-Glyceraldehyde 3-P	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
kanamycin	mesh:D007612	Kanamycin	kanamycin	chebi:6104
neomycin	mesh:D009355	Neomycin	neomycin	chebi:7507
phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
Phosphate	mesh:D010710	NA	NA	NA
D-Ribose 5-P	mesh:D012266	NA	NA	NA
tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
tyrosine	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
ubiquinone	mesh:D014451	Ubiquinone	ubiquinones	chebi:16389
glucose-6-phosphate	mesh:D019298	NA	NA	NA
acarbose	mesh:D020909	Acarbose	acarbose	chebi:2376
menaquinone	mesh:D024482	NA	NA	NA
