organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	Aip	AIP	AIP	9049	ncbigene_symbol	5	3
9606	Homo sapiens	Primates	Aip	AIP	AURKAIP1	54998	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	ALP	ALPP	250	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	ALP	ATHS	470	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	ALP	SLPI	6590	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	ALP	CCL27	10850	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	ALP	ATRNL1	26033	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	ALP	PDLIM3	27295	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	ALP	NAT10	55226	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	ALP	ASRGL1	80150	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Alp	AIP	AIP	9049	ncbigene_symbol	5	3
9606	Homo sapiens	Primates	Alp	AIP	AURKAIP1	54998	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Aip*-	AIP	AIP	9049	ncbigene_symbol	5	3
9606	Homo sapiens	Primates	Aip*-	AIP	AURKAIP1	54998	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	PKA	PKA	PRKAR1A	5573	famplex_relations	5	3
9606	Homo sapiens	Primates	PKA	PKA	PRKAR1B	5575	famplex_relations	5	3
9606	Homo sapiens	Primates	PKA	PKA	PRKAR2A	5576	famplex_relations	5	3
9606	Homo sapiens	Primates	PKA	PKA	PRKAR2B	5577	famplex_relations	5	3
9606	Homo sapiens	Primates	PKA	PKA	PRKACA	5566	famplex_relations	5	3
9606	Homo sapiens	Primates	PKA	PKA	PRKACB	5567	famplex_relations	5	3
9606	Homo sapiens	Primates	PKA	PKA	PRKACG	5568	famplex_relations	5	3
9606	Homo sapiens	Primates	Aip*,	AIP	AIP	9049	ncbigene_symbol	5	3
9606	Homo sapiens	Primates	Aip*,	AIP	AURKAIP1	54998	ncbigene_synonym	5	3
9606	Homo sapiens	Primates	Aip*,R1x*-	AIP	AIP	9049	ncbigene_symbol	5	3
9606	Homo sapiens	Primates	Aip*,R1x*-	AIP	AURKAIP1	54998	ncbigene_synonym	5	3
