word	mesh	match	name	chebi
Erythrose-4phosphate	mesh:C026959	NA	NA	NA
Pyrimidine	mesh:C030986	NA	NA	NA
Shikimate-3phosphate	mesh:C042786	NA	NA	NA
Acetoacetate	mesh:D000090	NA	NA	NA
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
Arginine	mesh:D001120	Arginine	arginine	chebi:29016
aspartate	mesh:D001224	NA	NA	NA
L-Aspartate	mesh:D001224	NA	NA	NA
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Fumarate	mesh:D005650	NA	NA	NA
Arogenate Phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
proline	mesh:D011392	Proline	L-proline	chebi:17203
Spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
Spermine	mesh:D013096	Spermine	spermine	chebi:15746
Tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
Tyramine	mesh:D014439	Tyramine	tyramine	chebi:15760
Tyrosine	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
glutamate	mesh:D018698	NA	NA	NA
Tocopherol	mesh:D024505	Tocopherols	tocopherol	chebi:27013
Tocopherols	mesh:D024505	Tocopherols	tocopherol	chebi:27013
