word	mesh	match	name	chebi
Glutamine	NA	GLUTAMINE	L-glutamine	chebi:18050
Glutamate	NA	Glutamate	(2S)-2-aminopentanedioic acid	chebi:16015
GABA	NA	GABA	4-aminobutanoic acid	chebi:16865
Tyrosine	NA	Tyrosine	tyrosine	chebi:18186
L-DOPA	NA	L-dopa	(2S)-2-azaniumyl-3-(3,4-dihydroxyphenyl)propanoate	chebi:57504
Met	NA	Met	methionine	chebi:16811
Dopamine	NA	dopamine	dopamine	chebi:59905
CRH	NA	CRH	L-seryl-L-alpha-glutamyl-L-alpha-glutamyl-L-prolyl-L-prolyl-L-isoleucyl-L-seryl-L-leucyl-L-alpha-aspartyl-L-leucyl-L-valyl-L-phenylalanyl-L-histidyl-L-leucyl-L-leucyl-L-arginyl-L-alpha-glutamyl-L-valyl-L-leucyl-L-alpha-glutamyl-L-methionyl-L-alanyl-L-arginyl-L-alanyl-L-alpha-glutamyl-L-glutaminyl-L-leucyl-L-alanyl-L-glutaminyl-L-glutaminyl-L-alanyl-L-histidyl-L-seryl-L-asparaginyl-L-arginyl-L-lysyl-L-leucyl-L-methionyl-L-alpha-glutamyl-L-isoleucyl-L-isoleucinamide	chebi:65312
ACTH	NA	ACTH	L-seryl-L-tyrosyl-L-seryl-L-methionyl-L-alpha-glutamyl-L-histidyl-L-phenylalanyl-L-arginyl-L-tryptophylglycyl-L-lysyl-L-prolyl-L-valylglycyl-L-lysyl-L-lysyl-L-arginyl-L-arginyl-L-prolyl-L-valyl-L-lysyl-L-valyl-L-tyrosyl-L-prolyl-L-alpha-aspartylglycyl-L-alanyl-L-alpha-glutamyl-L-alpha-aspartyl-L-alpha-glutamyl-L-seryl-L-alanyl-L-alpha-glutamyl-L-alanyl-L-phenylalanyl-L-prolyl-L-leucyl-L-alpha-glutamyl-L-phenylalanine	chebi:3892
SAH	NA	SAH	S-(5'-deoxyadenosin-5'-yl)-L-homocysteine	chebi:16680
Homocysteine	NA	homocysteine	homocysteine	chebi:17230
L-tryptophan	NA	L-tryptophan	(2S)-2-azaniumyl-3-(1H-indol-3-yl)propanoate	chebi:57912
5-HTP	NA	5-HTP	2-amino-3-(5-hydroxy-1H-indol-3-yl)propanoic acid	chebi:28171
Cortisol	NA	cortisol	cortisol	chebi:17650
