word	mesh	match	name	chebi
acyl CoA	mesh:D000214	NA	NA	NA
acyl CoA Carnitine	mesh:D000214	NA	NA	NA
Carnitine	mesh:D002331	NA	NA	NA
carnitine	mesh:D002331	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Hexosamine	mesh:D006595	Hexosamines	hexosamine	chebi:24586
Pyruvate	mesh:D011773	NA	NA	NA
Triglycerides	mesh:D014280	Triglycerides	triglyceride	chebi:17855
Glucose-6-phosphate	mesh:D019298	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
