word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
ATP Adenosine	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Lactate Pyruvate	mesh:D019344	NA	NA	NA
Ca2+	mesh:D002118	Calcium	calcium atom	chebi:22984
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
TCA	mesh:C000589078	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
ADP	mesh:D000244	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
N-Acyl	mesh:D000214	NA	NA	NA
