word	mesh	match	name	chebi
Z-ISO	mesh:D007545	Isoproterenol	isoprenaline	chebi:64317
trans-lycopene	mesh:C015329	NA	NA	NA
carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
B-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Strigolactone	mesh:C000591191	strigolactone	GR24 strigolactone	chebi:68487
Zeaxanthin	mesh:D065146	NA	NA	NA
Violaxanthin	mesh:C005613	NA	NA	NA
Xanthoxin	mesh:C012475	2-cis,4-trans-xanthoxin	xanthoxin	chebi:32304
Neoxanthin	mesh:C011947	NA	NA	NA
Abscisic acid	mesh:D000040	NA	NA	NA
