word	mesh	match	name	chebi
Tyrosine	NA	NA	NA	NA
cabozantinib	mesh:C558660	cabozantinib	cabozantinib	chebi:72317
sunitinib	mesh:C473478	NA	NA	NA
malate	mesh:D008293	Malates	malate	chebi:25115
oxaloacetate	mesh:D010071	NA	NA	NA
citrate	mesh:C102006	NA	NA	NA
12-hydroxy	mesh:C057499	NA	NA	NA
fumarate	mesh:D005650	NA	NA	NA
isocitrate	mesh:D007523	NA	NA	NA
everolimus	mesh:C107135	NA	NA	NA
succinate	mesh:D013386	Succinates	succinate	chebi:26806
ketoglutarate	mesh:C029743	NA	NA	NA
temozolomide	mesh:C047246	NA	NA	NA
