word	mesh	match	name	chebi
TAG	mesh:C069631	NA	NA	NA
CoA	mesh:C065987	NA	NA	NA
FADH	mesh:C058805	FADH2	1,5-dihydro-FAD	chebi:17877
2-trans-enoyl-CoA	mesh:C530366	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
Hydroxylacyl-CoA	mesh:C065987	NA	NA	NA
MDH2	mesh:C488563	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
3-ketoacyl-CoA	mesh:C065987	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Acyl-CoA	mesh:D000214	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
Maltose	mesh:D008320	Maltose	maltose	chebi:17306
