word	mesh	match	name	chebi
Methyl-Erythritol	mesh:D004896	Erythritol	erythritol	chebi:17113
Mevalonate	mesh:D008798	NA	NA	NA
acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Pyruvate	mesh:D011773	NA	NA	NA
acetoacetyl-CoA	mesh:C010667	NA	NA	NA
CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
hydroxymethylglutaryl-CoA	mesh:C008047	NA	NA	NA
mevalonate	mesh:D008798	NA	NA	NA
mevalonate-5P	mesh:D008798	NA	NA	NA
isopentenyl	mesh:C004809	NA	NA	NA
dimethylalyl-pyroP	mesh:C041765	Pyroglutamylleucine	pyroglutamylleucine	chebi:176450
DMAPP	mesh:C043060	NA	NA	NA
mevalonate-5diP	mesh:D008798	NA	NA	NA
FPP	mesh:C039834	NA	NA	NA
monoterpene	mesh:D039821	NA	NA	NA
epi-isozizaene	mesh:C541862	NA	NA	NA
sesquiterpene	mesh:D012717	Sesquiterpenes	sesquiterpene	chebi:35189
1,8-cineole	mesh:C010087	NA	NA	NA
Cyclooctat-9-en-7-0	mesh:C070416	NA	NA	NA
Avermitilol	mesh:C552382	avermitilol	avermitilol	chebi:63702
Pentalenene	mesh:C024646	NA	NA	NA
