word	mesh	match	name	chebi
NIP	mesh:C120600	NA	NA	NA
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Ethylene	mesh:D005030	NA	NA	NA
Dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
ATP->ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Na	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
