organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	TLR5	TLR5	TLR5	7100	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	TLR1	TLR1	TLR1	7096	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	TLR6	TLR6	TLR6	10333	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	TLR2	TLR2	TLR2	7097	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	TIRAP	TIRAP	TIRAP	114609	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	TIRAP/Mal	TIRAP	TIRAP	114609	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	TIRAP/Mal	MAL	MAL	4118	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	TIRAP/Mal	MAL	MRTFA	57591	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	TIRAP/Mal	MAL	TIRAP	114609	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	TIRAP/Mal	MA1	PNMA1	9240	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	TIRAP/Mal	MAI	GSTZ1	2954	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	Mal	MAL	MAL	4118	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	Mal	MAL	MRTFA	57591	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	Mal	MAL	TIRAP	114609	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	Mal	MA1	PNMA1	9240	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	Mal	MAI	GSTZ1	2954	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	MyD88	MYD88	MYD88	4615	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	IRAK1	IRAK1	IRAK1	3654	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	TRAF6	TRAF6	TRAF6	7189	ncbigene_symbol	22	30
9606	Homo sapiens	Primates	IkBa	IKBA	NFKBIA	4792	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	NFkB	NFKB	NFKB1	4790	ncbigene_synonym	22	30
9606	Homo sapiens	Primates	NFkB	NFKB	RELA	5970	famplex_relations	22	30
9606	Homo sapiens	Primates	NFkB	NFKB	RELB	5971	famplex_relations	22	30
