word	source	identifier
2-Oxobutanoate	MESH	C005087
Succinyl-CoA	MESH	C012046
Alanine	MESH	D000409
L-Arginine	MESH	D001120
Asparagine	MESH	D001216
L-Aspartate	MESH	D001224
Bicarbonate	MESH	D001639
Cysteine	MESH	D003545
Fumarate	MESH	D005650
Glucose	MESH	D005947
L-Glutamine	MESH	D005973
Glycine	MESH	D005998
Histidine	MESH	D006639
Isocitrate	MESH	D007523
L-Isoleucine	MESH	D007532
L-Leucine	MESH	D007930
Lysine	MESH	D008239
Methionine	MESH	D008715
Oxaloacetate	MESH	D010071
Phenylalanine	MESH	D010649
6-Phosphate	MESH	D010710
phosphate	MESH	D010710
L-Proline	MESH	D011392
diphosphate	MESH	D011756
Pyruvate	MESH	D011773
L-Serine	MESH	D012694
Succinate	MESH	D013386
Threonine	MESH	D013912
Tryptophan	MESH	D014364
L-Tyrosine	MESH	D014443
L-Glutamate	MESH	D018698
