word	mesh	match	name	chebi
Linoleic acid	mesh:D008041	NA	NA	NA
Linolenic acid	mesh:D008042	Linolenic Acids	linolenic acid	chebi:25048
ALA	mesh:C114767	NA	NA	NA
Stearidonic acid	mesh:C062895	NA	NA	NA
Eicosadienoic acid	mesh:C404169	NA	NA	NA
Eicosatrienoic acid	mesh:C010944	NA	NA	NA
Dihomo-y-linolenic acid	mesh:D015126	8,11,14-Eicosatrienoic Acid	all-cis-icosa-8,11,14-trienoic acid	chebi:53486
Eicosatetraenoic acid	mesh:D001095	NA	NA	NA
Arachidonic acid	mesh:D001095	NA	NA	NA
Eicosapentaenoic acid	mesh:D015118	Eicosapentaenoic Acid	all-cis-5,8,11,14,17-icosapentaenoic acid	chebi:28364
EPA	mesh:C062422	NA	NA	NA
Docosatetraenoic acid	mesh:C011395	NA	NA	NA
Docosapentaenoic acid	mesh:C026219	NA	NA	NA
Docosahexaenoic acid	mesh:D004281	Docosahexaenoic Acids	docosahexaenoic acid	chebi:36005
DHA	mesh:C111716	NA	NA	NA
