word	mesh	match	name	chebi
2-oxobutanoate	mesh:C005087	NA	NA	NA
acetolactate	mesh:C006359	NA	NA	NA
2,3-dihydroxy-3-methylvalerate	mesh:C042993	3-methylvaleric acid	3-methylvaleric acid	chebi:166883
4-aminobutyrate	mesh:D000613	NA	NA	NA
aminobutyrate	mesh:D000613	NA	NA	NA
GABA	mesh:D005680	gamma-Aminobutyric Acid	gamma-aminobutyric acid	chebi:16865
leucine	mesh:D007930	Leucine	L-leucine	chebi:15603
succinate	mesh:D013386	Succinates	succinate	chebi:26806
succinate semialdehyde	mesh:D013386	Succinates	succinate	chebi:26806
L-threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
glutamate	mesh:D018698	NA	NA	NA
2-oxoglutarate L-glutamate	mesh:D018698	NA	NA	NA
L-glutamate	mesh:D018698	NA	NA	NA
2-aceto-lactate	mesh:D019344	NA	NA	NA
