organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	ANGPT1	284	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	ANGPT2	285	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	ANGPT4	51378	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	AREG	374	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	BDNF	627	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	CSF1	1435	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	EFNA1	1942	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	EFNA2	1943	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	EFNA3	1944	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	EFNA4	1945	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	EFNA5	1946	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	EGF	1950	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	EREG	2069	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	FGF1	2246	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	FGF10	2255	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	FGF16	8823	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	FGF17	8822	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	FGF18	8817	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	FGF19	9965	famplex_relations	43	15	50
9606	Homo sapiens	Primates	vCytokine/GrowthFactor	GROWTHFACTOR	FGF2	2247	famplex_relations	43	15	50
