word	mesh	match	name	chebi
naringenin	mesh:C005273	NA	NA	NA
flavone glycosides	mesh:C043562	NA	NA	NA
flavan-3-ol	mesh:C404987	NA	NA	NA
anthocyanidin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
Anthocyanin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
anthocyanin epi-flavan-3-ol	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
leucoanthocyanidins	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
malonyl-CoA  -4-coumaroul-CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
flavonol glycosides	mesh:D044948	Flavonols	flavonols	chebi:28802
chalcone	mesh:D047188	Chalcones	chalcones	chebi:23086
