word	mesh	match	name	chebi
Xanthosine	mesh:C005893	NA	NA	NA
Adenine	mesh:D000225	Adenine	adenine	chebi:16708
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
CMP CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
Cytosine	mesh:D003596	Cytosine	cytosine	chebi:16040
Guanosine	mesh:D006151	Guanosine	guanosine	chebi:16750
Inosine	mesh:D007288	Inosine	inosine	chebi:17596
Thymidine	mesh:D013936	Thymidine	thymidine	chebi:17748
Uracil	mesh:D014498	Uracil	uracil	chebi:17568
Uridine	mesh:D014529	Uridine	uridine	chebi:16704
UMP UDP UTP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Xanthine-Guanine	mesh:D019820	NA	NA	NA
