organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	GLUD1	GLUD1	GLUD1	2746	ncbigene_symbol	8	12
9606	Homo sapiens	Primates	GLUD1	GLUD1	GRID1	2894	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	BHMT	BHMT	BHMT	635	ncbigene_symbol	8	12
9606	Homo sapiens	Primates	FBP	FBP	FBP1	2203	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	FBP	FBP	FOLR1	2348	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	FBP	FBP	FOLR2	2350	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	FBP	FBP	ECB2	8056	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	FBP	FBP	FUBP1	8880	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	FBP	FBP	RAB14	51552	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	AHCY	AHCY	AHCY	191	ncbigene_symbol	8	12
9606	Homo sapiens	Primates	ALDH2	ALDH2	ALDH2	217	ncbigene_symbol	8	12
9606	Homo sapiens	Primates	ERK1/8	ERK1	MAPK3	5595	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	ERK1/8	ERK8	MAPK15	225689	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	ERK1	ERK1	MAPK3	5595	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	Actin	ACTIN	ACTA1	58	famplex_relations	8	12
9606	Homo sapiens	Primates	Actin	ACTIN	ACTA2	59	famplex_relations	8	12
9606	Homo sapiens	Primates	Actin	ACTIN	ACTB	60	famplex_relations	8	12
9606	Homo sapiens	Primates	Actin	ACTIN	ACTC1	70	famplex_relations	8	12
9606	Homo sapiens	Primates	Actin	ACTIN	ACTG1	71	famplex_relations	8	12
9606	Homo sapiens	Primates	Actin	ACTIN	ACTG2	72	famplex_relations	8	12
9606	Homo sapiens	Primates	ALB	ALB	ALB	213	ncbigene_symbol	8	12
9606	Homo sapiens	Primates	ALB	ALB	FBF1	85302	ncbigene_synonym	8	12
9606	Homo sapiens	Primates	ACTG1	ACTG1	ACTG1	71	ncbigene_symbol	8	12
9606	Homo sapiens	Primates	GSTM5	GSTM5	GSTM5	2949	ncbigene_symbol	8	12
9606	Homo sapiens	Primates	SELENBP1	SELENBP1	SELENBP1	8991	ncbigene_symbol	8	12
