word	mesh	match	name	chebi
Ala	mesh:D000409	Alanine	alanine	chebi:16449
Arg	mesh:D001120	Arginine	arginine	chebi:29016
Asp	mesh:D001224	NA	NA	NA
Cys	mesh:D003545	Cysteine	cysteine	chebi:15356
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Gln	mesh:D005973	Glutamine	glutamine	chebi:28300
Phe	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
Tyr	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
Glu	mesh:D018698	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
2,3DPG	mesh:D019794	2,3-Diphosphoglycerate	2,3-bisphosphoglycerate	chebi:19324
