word	mesh	match	name	chebi
Xylose	NA	xylose	xylo-pentose	chebi:18222
Xylose	NA	xylose	xylo-pentose	chebi:18222
Xylose	NA	xylose	xylo-pentose	chebi:18222
PEP	NA	PEP	2-(phosphonooxy)prop-2-enoic acid	chebi:44897
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Aldehyde	NA	aldehyde	an aldehyde	chebi:17478
Acetate	NA	acetate	acetate	chebi:30089
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Malonyl-CoA	NA	malonyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-4-{[3-({2-[(3-carboxylatoacetyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl] diphosphate}	chebi:57384
proteins	NA	proteins	proteins	chebi:36080
Xylose	NA	xylose	xylo-pentose	chebi:18222
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
proteins	NA	proteins	proteins	chebi:36080
Xylose	NA	xylose	xylo-pentose	chebi:18222
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Xylose	NA	xylose	xylo-pentose	chebi:18222
NADP	NA	NADP	2'-O-phosphonoadenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	chebi:18009
NADPH	NA	NADPH	2'-O-phosphonatoadenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57783
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
