word	mesh	match	name	chebi
D-hydroxyacetone phosphate	mesh:C015269	NA	NA	NA
keto-D-ribose-5-phosphate	mesh:C031626	ribose phosphate	ribose-5-phosphate	chebi:26562
D-glyceraldehyde-3-phosphate	mesh:D005986	Glyceraldehyde 3-Phosphate	glyceraldehyde 3-phosphate	chebi:17138
L-glutamine	NA	NA	NA	NA
D-ribulose-5-phosphate	mesh:C031524	ribulose 5-phosphate	ribulose 5-phosphate	chebi:37455
amino acids	mesh:D000596	NA	NA	NA
L-glutamate	NA	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NAD thiazole	mesh:D009243	NAD	NAD(+)	chebi:15846
L-glycine	mesh:D005998	Glycine	glycine	chebi:15428
O	mesh:D013481	Superoxides	superoxide	chebi:18421
L-histidine	mesh:C115717	NA	NA	NA
nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
thiazole	mesh:D013844	Thiazoles	thiazoles	chebi:48901
dehydroalanine	mesh:C015102	2-aminoacrylic acid	dehydroalanine	chebi:17123
ADP	mesh:D000244	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
pyridoxine	mesh:D011736	Pyridoxine	pyridoxine	chebi:16709
HMP-PP	mesh:C532145	NA	NA	NA
TMP	mesh:D013938	Thymidine Monophosphate	dTMP	chebi:17013
thiamine	mesh:D013831	Thiamine	thiamine(1+)	chebi:18385
Thiamine	mesh:D013831	Thiamine	thiamine(1+)	chebi:18385
