word	source	identifier
CHO	MESH	C587043
Ascorbate	MESH	D001205
Glutathione	MESH	D005978
trehalose	MESH	D014199
Sucrose	MESH	D013395
Tetrapyrrole	MESH	D045725
TCA	MESH	C000589078
Amino Acids	MESH	D000596
Terpenes	MESH	D013729
Flavonoids	MESH	D005419
Amino acid	MESH	D000596
Phenylpropanoids	MESH	C520402
Phenolics	MESH	C017616
Arg	MESH	C076685
Asn Val	MESH	C531959
Leu	MESH	C038361
Met	MESH	C034758
Ser	MESH	C530429
Gly	MESH	C070361
Cys	MESH	C046557
Asn	MESH	C528802
Thr	MESH	C055175
Lys	MESH	C026591
Val	MESH	C081489
Phe	MESH	C026650
Tyr	MESH	C042696
Trp	MESH	C509690
