word	mesh	match	name	chebi
TRV027	mesh:C555534	NA	NA	NA
Heparin	mesh:D006493	Heparin	heparin	chebi:28304
Camostat mesylate	mesh:C034532	camostat	camostat	chebi:135632
Aspirin	mesh:D001241	Aspirin	acetylsalicylic acid	chebi:15365
Clopidogrel	mesh:C055162	NA	NA	NA
Prasugrel	mesh:C408153	NA	NA	NA
Dipyridamole	mesh:D004176	Dipyridamole	dipyridamole	chebi:4653
Apixaban	mesh:C522181	apixaban	apixaban	chebi:72296
Rivaroxaban	mesh:C503223	NA	NA	NA
UFH	mesh:D006493	Heparin	heparin	chebi:28304
Edoxaban	mesh:C552171	NA	NA	NA
Betrixaban	mesh:C543086	betrixaban	betrixaban	chebi:140421
Ca	mesh:D002118	Calcium	calcium atom	chebi:22984
Dabigatran	mesh:C554682	NA	NA	NA
Argatroban	mesh:C031942	argatroban	argatroban	chebi:48720
