word	mesh	match	name	chebi
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
CAMP	NA	cAMP	adenosine 3',5'-(hydrogen phosphate)	chebi:17489
DNA	NA	DNA	deoxyribonucleic acids	chebi:16991
Fatty acid	NA	Fatty acid	fatty acids	chebi:35366
Malonyl-CoA	NA	malonyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-4-{[3-({2-[(3-carboxylatoacetyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl] diphosphate}	chebi:57384
ACC	NA	ACC	1-aminocyclopropane-1-carboxylate	chebi:30526
CPT	NA	CPT	(4S)-4-ethyl-4-hydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	chebi:27656
Acyl-CoA	NA	Acyl-CoA	NA	chebi:17984
Cit	NA	Cit	N(5)-carbamoyl-L-ornithine	chebi:16349
Fatty acid	NA	Fatty acid	fatty acids	chebi:35366
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
2-PGA	NA	2-PGA	NA	chebi:80644
PEP	NA	PEP	2-(phosphonooxy)prop-2-enoic acid	chebi:44897
Succinate	NA	succinate	succinate	chebi:30031
PGM	NA	PGM	NA	chebi:33365
Lactate	NA	lactate	lactate	chebi:24996
Oxaloacetate	NA	oxaloacetate	2-oxobutanedioate	chebi:16452
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
