word	mesh	match	name	chebi
NH2	mesh:D000641	Ammonia	ammonia	chebi:16134
LiOH	mesh:D008094	Lithium	lithium atom	chebi:30145
dioxane	mesh:D004146	Dioxanes	dioxanes	chebi:46926
H2O	mesh:D014867	Water	water	chebi:15377
Boc	mesh:C033373	NA	NA	NA
Et2O/MeOH	mesh:C118017	NA	NA	NA
NaOH, MeOH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
CH2Cl2	mesh:C522640	NA	NA	NA
COOMe	mesh:C095483	NA	NA	NA
THF	mesh:C006461	NA	NA	NA
2) MeOH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
HCI  Me  MeO	mesh:C526611	NA	NA	NA
