word	mesh	match	name	chebi
HADPH	NA	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
NADPY	NA	NA	NA	NA
3dehydro-4 NAPH	mesh:C063018	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NAOH NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
DCA	mesh:C048628	NA	NA	NA
NADY	NA	NA	NA	NA
NADPT	NA	NA	NA	NA
GynCDCA	mesh:C081330	NA	NA	NA
UDCA	mesh:C433771	NA	NA	NA
3-dehydro-4	mesh:C063018	NA	NA	NA
3-dehydro	mesh:C063018	NA	NA	NA
CDCA	mesh:C081330	NA	NA	NA
COCA-COA	mesh:C479798	NA	NA	NA
NADPA	NA	NA	NA	NA
NAPA	mesh:C036768	NA	NA	NA
NAPH	NA	NA	NA	NA
3-dehydro-s4	mesh:C063018	NA	NA	NA
CH	mesh:C103208	NA	NA	NA
NADH NAO	mesh:C041691	NA	NA	NA
NADH NO	mesh:D009243	NAD	NAD(+)	chebi:15846
3-dehydro-14LCA	mesh:C502354	NA	NA	NA
3-dehydro-LCA	mesh:C502354	NA	NA	NA
3-dehydro-8-LCA	mesh:C502354	NA	NA	NA
