word	mesh	match	name	chebi
Erlotinib	NA	erlotinib	N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine	chebi:114785
Gefitinib	NA	gefitinib	N-(3-chloro-4-fluorophenyl)-7-methoxy-6-(3-morpholin-4-ylpropoxy)quinazolin-4-amine	chebi:49668
TNF-a	NA	TNF-a	NA	chebi:197439
ROS	NA	ROS	NA	chebi:26523
ROS	NA	ROS	NA	chebi:26523
Sorafenib	NA	sorafenib	4-[4-({[4-chloro-3-(trifluoromethyl)phenyl]carbamoyl}amino)phenoxy]-N-methylpyridine-2-carboxamide	chebi:50924
Sunitinib	NA	sunitinib	N-[2-(diethylamino)ethyl]-5-[(Z)-(5-fluoro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-2,4-dimethyl-1H-pyrrole-3-carboxamide	chebi:38940
Nintedanib	NA	nintedanib	methyl (3Z)-3-[(4-{methyl[(4-methylpiperazin-1-yl)acetyl]amino}anilino)(phenyl)methylidene]-2-oxo-2,3-dihydro-1H-indole-6-carboxylate	chebi:85164
Imatinib	NA	imatinib	4-[(4-methylpiperazin-1-yl)methyl]-N-{4-methyl-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]phenyl}benzamide	chebi:45783
Nilotinib	NA	nilotinib	nilotinib	chebi:52172
Ponatinib	NA	ponatinib	3-(imidazo[1,2-b]pyridazin-3-ylethynyl)-4-methyl-N-{4-[(4-methylpiperazin-1-yl)methyl]-3-(trifluoromethyl)phenyl}benzamide	chebi:78543
Fasudil	NA	fasudil	5-(1,4-diazepan-1-ylsulfonyl)isoquinoline	chebi:43871
dichloroacetate	NA	dichloroacetate	dichloroacetate	chebi:28240
Fasudil	NA	fasudil	5-(1,4-diazepan-1-ylsulfonyl)isoquinoline	chebi:43871
hydrochloride	NA	Hydrochloride	hydrogen chloride	chebi:17883
TNF-a	NA	TNF-a	NA	chebi:197439
ROS	NA	ROS	NA	chebi:26523
ROS	NA	ROS	NA	chebi:26523
Everolimus	NA	everolimus	(3S,6R,7E,9R,10R,12R,14S,15E,17E,19E,21S,23S,26R,27R,34aS)-9,27-dihydroxy-3-{(2R)-1-[(1S,3R,4R)-4-(2-hydroxyethoxy)-3-methoxycyclohexyl]propan-2-yl}-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-hexadecahydro-3H-23,27-epoxypyrido[2,1-c][1,4]oxazacyclohentriacontine-1,5,11,28,29(4H,6H,31H)-pentone	chebi:68478
Sirolimus	NA	sirolimus	(3S,6R,7E,9R,10R,12R,14S,15E,17E,19E,21S,23S,26R,27R,34aS)-9,27-dihydroxy-3-{(2R)-1-[(1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl]propan-2-yl}-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-hexadecahydro-3H-23,27-epoxypyrido[2,1-c][1,4]oxazacyclohentriacontine-1,5,11,28,29(4H,6H,31H)-pentone	chebi:9168
Ruxolitinib	NA	ruxolitinib	(3R)-3-cyclopentyl-3-[4-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)-1H-pyrazol-1-yl]propanenitrile	chebi:66919
