word	mesh	match	name	chebi
ENO	mesh:C095157	NA	NA	NA
Glyceraldehyde-3-P	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
1,3-BPG	mesh:C091495	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Fructose-6-P	mesh:D005632	Fructose	fructose	chebi:28757
Fructose-1,6-P	mesh:D005632	Fructose	fructose	chebi:28757
DHAP	mesh:C017202	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Gluconolactone-6-P	mesh:C010730	NA	NA	NA
Xilulose-5-P	mesh:D010695	Phlorhizin	phlorizin	chebi:8113
Gluconate-6-P	mesh:D005942	Gluconates	gluconates	chebi:33804
Fructose-6-P	mesh:D005632	Fructose	fructose	chebi:28757
Ribulose-5-P	mesh:C100182	NA	NA	NA
Xilulose-5-P	mesh:D010695	Phlorhizin	phlorizin	chebi:8113
Fructose-6-P	mesh:D005632	Fructose	fructose	chebi:28757
Ribose-5-P	mesh:D012266	NA	NA	NA
Glyceraldehyde-3-P	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Erythrose-4-P	mesh:C073321	erythrose	erythrose	chebi:33946
Glyceraldehyde-3-P	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
