word	mesh	match	name	chebi
androgen	mesh:D000728	Androgens	androgen	chebi:50113
Tyrosine	NA	NA	NA	NA
serine	mesh:C047902	NA	NA	NA
tyrosine	NA	NA	NA	NA
Serine	mesh:C047902	NA	NA	NA
Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
17-OH-pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
DHEA	mesh:D003687	Dehydroepiandrosterone	dehydroepiandrosterone	chebi:28689
17-OH-progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
Androstenedione	mesh:D000735	Androstenedione	androst-4-ene-3,17-dione	chebi:16422
Testosterone	mesh:D013739	Testosterone	testosterone	chebi:17347
