organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	SSI-4	SSI4	SOCS6	9306	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	CD36	CD36	CD36	948	ncbigene_symbol	3	12	12
9606	Homo sapiens	Primates	FAS	FAS	FAS	355	ncbigene_symbol	3	12	12
9606	Homo sapiens	Primates	FAS	FAS	FASN	2194	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	SCD-1	SCD1	SCD	6319	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	ÇOAR	OAR	OA3	4936	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	CPT1	CPT1	CPT1A	1374	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	CPT1	CPT1	CPT2	1376	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	CPT1	CPT1	CHPT1	56994	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	SOD	SOD	SOD1	6647	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	SOD	SOD	SOD2	6648	famplex_relations	3	12	12
9606	Homo sapiens	Primates	SOD	SOD	SOD3	6649	famplex_relations	3	12	12
9606	Homo sapiens	Primates	NRF2	NRF2	GABPA	2551	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	NRF2	NRF2	NFE2L2	4780	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	GPX	GPX	GPX1	2876	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GPX	GPX	GPX2	2877	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GPX	GPX	GPX3	2878	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GPX	GPX	GPX4	2879	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GPX	GPX	GPX5	2880	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GPX	GPX	GPX6	257202	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GPX	GPX	GPX7	2882	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GPX	GPX	GPX8	493869	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GS	GS	GNAS	2778	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GS	GS	GNAL	2774	famplex_relations	3	12	12
9606	Homo sapiens	Primates	GLS	GLS	GLS	2744	ncbigene_symbol	3	12	12
9606	Homo sapiens	Primates	GLS	GLS	GLS2	27165	ncbigene_synonym	3	12	12
9606	Homo sapiens	Primates	Lac	LAC	LCT	3938	ncbigene_synonym	3	12	12
7227	Drosophila melanogaster	Invertebrates	C93	C93	brc	44506	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	mAb	MAB	mab	47848	ncbigene_symbol	8	22	18
7227	Drosophila melanogaster	Invertebrates	CD36	CD36	crq	33219	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	LPR	LPR	Liprin-alpha	249072	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	Fas2	31364	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	FASN1	33524	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	Fas3	35097	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	fand	36514	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	tei	36521	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	rg	44531	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	FASN2	117361	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	FASN3	3355111	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	LDs	LDS	lds	45894	ncbigene_symbol	8	22	18
7227	Drosophila melanogaster	Invertebrates	CoA	COA	Coa	248135	ncbigene_symbol	8	22	18
7227	Drosophila melanogaster	Invertebrates	ÇOAR	OAR	Oct-TyrR	42452	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	CPT1	CPT1	whd	36109	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	SOD	SOD	so	35662	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	SOD	SOD	Sod2	36878	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	SOD	SOD	Sod1	39251	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	NRF2	NRF2	Keap1	42062	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	NRF2	NRF2	cnc	42743	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	GPX	GPX	PHGPx	38413	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	GS	GS	gs	5656925	ncbigene_symbol	8	22	18
7227	Drosophila melanogaster	Invertebrates	GLS	GLS	GLS	36396	ncbigene_symbol	8	22	18
7227	Drosophila melanogaster	Invertebrates	Lac	LAC	Lac	36363	ncbigene_symbol	8	22	18
7227	Drosophila melanogaster	Invertebrates	Lac	LAC	lacquered	44521	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	ATO	ATO	ato	40975	ncbigene_symbol	8	22	18
7227	Drosophila melanogaster	Invertebrates	Glc	GLC	GluClalpha	42350	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	Glc	GLC	betaGlu	43746	ncbigene_synonym	8	22	18
7227	Drosophila melanogaster	Invertebrates	Pyr	PYR	pyr	36255	ncbigene_symbol	8	22	18
