word	mesh	match	name	chebi
L-alanine	mesh:D000409	Alanine	alanine	chebi:16449
ketoglutarate	mesh:C029743	NA	NA	NA
L-glutamate	NA	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Propionate	mesh:D011422	NA	NA	NA
Propionyl-CoA	mesh:C009061	propionyl-CoA	propionyl-coenzyme A	chebi:15539
Acrylyl	mesh:C047011	acryloyl-CoA	acryloyl-coenzyme A	chebi:15513
3-hydroxypropionyl-CoA	mesh:C016927	isepamicin	isepamicin	chebi:37951
O ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
COA	mesh:C479798	NA	NA	NA
FAD	mesh:D005182	Flavin-Adenine Dinucleotide	FAD	chebi:16238
FADH	mesh:C058805	FADH2	1,5-dihydro-FAD	chebi:17877
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
diphosphate	mesh:D011756	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
B-alanine	mesh:D000409	Alanine	alanine	chebi:16449
Malonate semialdehyde	mesh:D008314	Malonates	malonate ester	chebi:38083
3-hydroxy-propionate	mesh:D011422	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
