word	mesh	match	name	chebi
NADP	mesh:D009249	NA	NA	NA
Malate	mesh:D008293	Malates	malate	chebi:25115
NADPH	mesh:D009249	NA	NA	NA
isocitrate	mesh:D007523	NA	NA	NA
Met	mesh:C034758	Met-Met	methionylmethionine	chebi:74707
Pyruvate	mesh:D011773	NA	NA	NA
Fe	mesh:D007501	Iron	iron atom	chebi:18248
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
O	mesh:D013481	Superoxides	superoxide	chebi:18421
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
oxoglutarate	mesh:D007656	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
DHA	mesh:C111716	NA	NA	NA
GSSG	mesh:D019803	Glutathione Disulfide	glutathione disulfide	chebi:17858
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
Spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Ribulose-5-P	mesh:C100182	NA	NA	NA
Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
