word	mesh	match	name	chebi
Methionine	mesh:D008715	NA	NA	NA
sulfoxide	mesh:D013454	Sulfoxides	sulfoxide	chebi:22063
Ovothiol A	NA	NA	NA	NA
Histidine	mesh:C115717	NA	NA	NA
Homocysteine	mesh:D006710	Homocysteine	homocysteine	chebi:17230
Cystathionine	mesh:D003540	Cystathionine	cystathionine	chebi:17755
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Arginic acid	mesh:D000596	NA	NA	NA
Glutamyl cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Oxo-arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
S-adenosyl-methioninamine	mesh:C016207	NA	NA	NA
MTA	mesh:C085586	NA	NA	NA
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
Arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
Ornithine	mesh:C008973	NA	NA	NA
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
Spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
Glutathionyl spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
Glutamate-5-semialdehyde	NA	NA	NA	NA
Glutamyl-phosphate	mesh:C040262	NA	NA	NA
Arginino-succinate	mesh:D013386	Succinates	succinate	chebi:26806
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Glutamate	NA	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Sb-S	mesh:D000965	NA	NA	NA
Sb-I	mesh:D000965	NA	NA	NA
Sb	mesh:D000965	NA	NA	NA
