word	source	identifier
ATP	MESH	D000255
Glucose	MESH	D005947
NADPH	MESH	D009249
NADP	MESH	D009249
Gluconate-6-P	MESH	D005942
Glucose-6-P	MESH	D005947
ADP	MESH	D000244
Carbon	MESH	D002244
sugar	MESH	D002241
Fructose-6-P	MESH	D005632
PolyP	MESH	C017937
Manose-6-P	MESH	D010695
Fructose	MESH	D005632
Ribulose-5-P	MESH	C100182
Glycerol-3-P	MESH	D005990
Glyceraldehyde-3-P	MESH	D005985
Dihydroxyacetone	MESH	D004098
Glycerol	MESH	D005990
Biphosphoglycerate	MESH	C015891
Amino-acid	MESH	D000596
2-Acyl Glycerol-3-P	MESH	C032881
Succinate semialdehyde	MESH	D013386
Phosphatidic acid	MESH	D010712
Pyruvate	MESH	D011773
Succinate	MESH	D013386
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
Diacylglycerol	MESH	D004075
Oxalacetate		
Succinyl-CoA	MESH	C012046
TCA	MESH	C000589078
fatty acids	MESH	D005227
Citrate	MESH	C102006
2-Oxoglutarate	MESH	C029743
Isocitrate	MESH	D007523
Acyl-ACP	MESH	C053078
Fatty acids	MESH	D005227
TAG	MESH	C069631
Methyl-malonyl-CoA	MESH	D008316
Acyl-CoA	MESH	D000214
Propionyl-CoA	MESH	C009061
Fatty acid	MESH	D005227
Nitrogen	MESH	D009584
NADH FADH	MESH	C058805
NH	MESH	D000641
