word	mesh	match	name	chebi
Adrenaline	mesh:D004837	Epinephrine	(R)-adrenaline	chebi:28918
Noradrenaline	mesh:D009638	Norepinephrine	(R)-noradrenaline	chebi:18357
SAC	mesh:C053984	NA	NA	NA
CaN	mesh:D002118	Calcium	calcium atom	chebi:22984
Isocitrate	mesh:D007523	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Ser	mesh:C530429	NA	NA	NA
MPTP	mesh:D015632	1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	chebi:17963
PRO-APOPTOTIC	mesh:C098830	To-Pro-3	TO-PRO-3	chebi:52297
PRO	mesh:C098830	To-Pro-3	TO-PRO-3	chebi:52297
