word	mesh	match	name	chebi
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
Phe	mesh:C026650	NA	NA	NA
Trp	mesh:C509690	NA	NA	NA
indole	mesh:C030374	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
FomoTHF	mesh:C006461	NA	NA	NA
L-Glutamate 5-semidehyde	NA	NA	NA	NA
Tyr	mesh:C042696	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NACH H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
TCA	mesh:C000589078	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
NADIP	NA	NA	NA	NA
Ala	mesh:C026593	NA	NA	NA
Arg	mesh:C076685	Arg-Arg	arginylarginine	chebi:73811
Agmatine	mesh:D000376	Agmatine	agmatine	chebi:17431
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
Asp	mesh:C108952	Asp-Asp	aspartyl-aspartic acid	chebi:73446
Ser	mesh:C530429	NA	NA	NA
Cys	mesh:C046557	NA	NA	NA
Asn	mesh:C528802	NA	NA	NA
Ac	mesh:D000186	Actinium	actinium atom	chebi:33337
5-MTHF	mesh:C032418	NA	NA	NA
Met	mesh:C034758	Met-Met	methionylmethionine	chebi:74707
Thr	mesh:C055175	NA	NA	NA
H25	mesh:C039438	NA	NA	NA
Thosulfate	NA	NA	NA	NA
Spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
2-axobutanoate	mesh:C021591	NA	NA	NA
Propionyladenylate	NA	NA	NA	NA
Propionyl	mesh:C009061	propionyl-CoA	propionyl-coenzyme A	chebi:15539
Leu	mesh:C038361	NA	NA	NA
Val	mesh:C081489	NA	NA	NA
ATP4	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Propionate	mesh:D011422	NA	NA	NA
Oxo-acids	mesh:C042744	NA	NA	NA
Acyl-CoA	mesh:D000214	NA	NA	NA
fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Solidesulfovibrio	NA	NA	NA	NA
Lys	mesh:C026591	NA	NA	NA
Butyrate Acetyl	mesh:D002087	butyrate	Butyrates	chebi:17968
