word	mesh	match	name	chebi
Tryptophan	NA	NA	NA	NA
Carnitine	mesh:D002331	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Myoinositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
L-Carmitine	mesh:C025076	NA	NA	NA
Butyrylcamitine	NA	NA	NA	NA
L-Kynurenine	mesh:C029366	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Pyruvate	mesh:D011773	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
Succinic acid	mesh:D019802	Succinic Acid	succinic acid	chebi:15741
Glutamic acid	mesh:C030030	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
