word	mesh	match	name	chebi
EGF	NA	EGF	L-alpha-glutamylglycyl-L-phenylalanine	chebi:140739
ERA	NA	ERA	NA	chebi:51451
Nucleus	NA	nucleus	nucleus	chebi:33252
ERa	NA	ERA	NA	chebi:51451
ERA	NA	ERA	NA	chebi:51451
ERA	NA	ERA	NA	chebi:51451
ERA	NA	ERA	NA	chebi:51451
ERA	NA	ERA	NA	chebi:51451
CoA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
ERa	NA	ERA	NA	chebi:51451
ERA	NA	ERA	NA	chebi:51451
ERA	NA	ERA	NA	chebi:51451
CoA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
