word	mesh	match	name	chebi
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Pyruvate	mesh:D011773	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
MTX	mesh:C091716	NA	NA	NA
Acetyl	mesh:C011632	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
NADP	mesh:D009249	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADPH	mesh:D009249	NA	NA	NA
CH	mesh:C103208	NA	NA	NA
CHFH	NA	NA	NA	NA
methylene-FH methenyi	mesh:C069719	NA	NA	NA
formyl	mesh:C053858	NA	NA	NA
adenine	mesh:D000225	Adenine	adenine	chebi:16708
CHAIN	mesh:D007328	NA	NA	NA
