word	mesh	match	name	chebi
N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
O	mesh:D013481	Superoxides	superoxide	chebi:18421
fucosyl	mesh:C039123	NA	NA	NA
GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
GDP	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
GDP-4-keto-6-deoxy	mesh:D006153	Guanosine Diphosphate	GDP	chebi:17552
1-phosphate	mesh:D010710	NA	NA	NA
mannose	mesh:D008358	Mannose	D-mannopyranose	chebi:4208
L-fucose	mesh:D005643	Fucose	fucose	chebi:33984
