word	mesh	match	name	chebi
L-methionine	NA	L-methionine	(2S)-2-azaniumyl-4-(methylsulfanyl)butanoate	chebi:57844
S-adenosyl-L-methionine	NA	S-adenosyl-L-methionine	S-adenosyl-L-methionine	chebi:59789
L-homocysteine	NA	L-homocysteine	(2S)-2-azaniumyl-4-sulfanylbutanoate	chebi:58199
S-adenosyl-L-homocysteine	NA	S-adenosyl-L-homocysteine	5'-S-[(3S)-3-azaniumyl-3-carboxylatopropyl]-5'-thioadenosine	chebi:57856
2-iminobutanoate	NA	2-iminobutanoate	2-iminobutanoate	chebi:76545
S-methyl-L-methionine	NA	S-methyl-L-methionine	(2S)-2-azaniumyl-4-(dimethylsulfaniumyl)butanoate	chebi:58252
ammonium	NA	ammonium	NH4(+)	chebi:28938
2-oxobutanoate	NA	2-oxobutanoate	2-oxobutanoate	chebi:16763
methanethiol	NA	methanethiol	methanethiol	chebi:16007
3-phospho-D-glycerate	NA	3-phospho-D-glycerate	(2R)-2-hydroxy-3-(phosphonooxy)propanoic acid	chebi:17794
NADPH	NA	NADPH	2'-O-phosphonatoadenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57783
3-phospho-D-glyceroyl-phosphate	NA	3-Phospho-D-glyceroyl-phosphate	NA	chebi:89363
oxygen	NA	oxygen	oxygen	chebi:25805
D-glyceraldehyde 3-phosphate	NA	D-glyceraldehyde 3-phosphate	D-glyceraldehyde 3-phosphate	chebi:59776
glycerone phosphate	NA	Glycerone phosphate	3-hydroxy-2-oxopropyl dihydrogen phosphate	chebi:16108
D-sedoheptulose 7-phosphate	NA	D-Sedoheptulose 7-phosphate	D-altro-hept-2-ulose 7-phosphate	chebi:15721
D-ribose 5-phosphate	NA	D-ribose 5-phosphate	5-O-phosphonato-D-ribofuranose	chebi:78346
D-ribulose 5-phosphate	NA	D-ribulose 5-phosphate	5-O-phosphonato-D-ribulose	chebi:58121
D-xylulose 5-phosphate	NA	D-xylulose 5-phosphate	D-xylulose 5-phosphate	chebi:57737
3-phospho-D-glycerate	NA	3-phospho-D-glycerate	(2R)-2-hydroxy-3-(phosphonooxy)propanoic acid	chebi:17794
2-phospho-D-glycerate	NA	2-phospho-D-glycerate	(2R)-3-hydroxy-2-(phosphonooxy)propanoic acid	chebi:17835
phosphoenolpyruvate	NA	phosphoenolpyruvate	2-(phosphonoatooxy)prop-2-enoate	chebi:58702
pyruvate	NA	pyruvate	pyruvate	chebi:15361
