word	mesh	match	name	chebi
Deamido-NAD(+)	mesh:C018348	deamido-NAD(+)	nicotinic acid adenine dinucleotide	chebi:18304
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADI	NA	NA	NA	NA
NAD(+)	mesh:D009243	NAD	NAD(+)	chebi:15846
ADP-D-ribose	mesh:D000246	Adenosine Diphosphate Ribose	ADP-D-ribose	chebi:16960
ADP-ribose	mesh:D000246	Adenosine Diphosphate Ribose	ADP-D-ribose	chebi:16960
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
3-phosphate	mesh:D010710	NA	NA	NA
5-phosphosulfate	mesh:D000250	Adenosine Phosphosulfate	5'-adenylyl sulfate	chebi:17709
5-phosphosulfate	mesh:D000250	Adenosine Phosphosulfate	5'-adenylyl sulfate	chebi:17709
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
tryptophane	mesh:C436446	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
3,5-bisphosphate	mesh:C010840	NA	NA	NA
FAD(+)	mesh:D005182	Flavin-Adenine Dinucleotide	FAD	chebi:16238
