word	mesh	match	name	chebi
Phenylalanine	NA	phenylalanine	(2S)-2-azaniumyl-3-phenylpropanoate	chebi:58095
Chalcone	NA	Chalcone	1,3-diphenylprop-2-en-1-one	chebi:27618
CHI	NA	CHI	isocyanatocyclohexane	chebi:136604
Naringenin	NA	NARINGENIN	(2S)-naringenin	chebi:17846
Dihydrokaempferol	NA	Dihydrokaempferol	(2R,3R)-3,5,7-trihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one	chebi:15401
Dihydroquercetin	NA	Dihydroquercetin	(2R,3R)-dihydroquercetin	chebi:17948
ANS	NA	ANS	8-anilinonaphthalene-1-sulfonic acid	chebi:39708
Dihydromyricetin	NA	Dihydromyricetin	(2R,3R)-dihydromyricetin	chebi:28429
Leucocyanidin	NA	Leucocyanidin	(2R,3S,4S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol	chebi:15758
Pelargonidin	NA	pelargonidin	7-hydroxy-2-(4-hydroxyphenyl)chromenium-3,5-bis(olate)	chebi:144777
ANS	NA	ANS	8-anilinonaphthalene-1-sulfonic acid	chebi:39708
Delphinidin	NA	delphinidin	7-hydroxy-2-(3,4,5-trihydroxyphenyl)chromenium-3,5-bis(olate)	chebi:144775
Cyanidin	NA	cyanidin	2-(3,4-dihydroxyphenyl)-7-hydroxychromenium-3,5-diolate	chebi:71682
Pelargonidin 3-glucoside	NA	Pelargonidin 3-glucoside	3-(beta-D-glucopyranosyloxy)-5,7-dihydroxy-4'-hydroxyflavylium	chebi:31967
Delphinidin 3-glucoside	NA	Delphinidin 3-glucoside	5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chromenium-3-yl beta-D-glucopyranoside	chebi:31463
